t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav2,nav7,trihdg,trires,aimq,wx,wz
0.00,fly,69.50,10.00,0.378,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.378,0.378,0.00,0,0,0,28.9,180.0,-1.0,241.1,0.00,0,-0.0,-0.0
0.10,fly,69.50,10.00,0.512,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,-0.0,0.00,0.512,0.513,0.00,0,0,0,28.9,180.0,-1.0,241.1,0.00,0,-0.0,0.0
0.20,fly,69.50,10.00,0.522,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.522,0.523,0.00,0,0,0,28.9,180.0,-1.0,241.1,0.00,0,0.0,0.0
0.30,fly,69.50,10.00,0.533,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.533,0.533,0.00,0,0,0,28.9,180.0,-1.0,241.1,0.00,0,-0.1,0.0
0.40,fly,69.50,10.00,0.541,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,-0.0,0.00,0.541,0.541,0.02,0,0,0,28.9,180.0,-1.0,241.1,0.00,0,0.4,-0.3
0.50,fly,69.53,9.97,0.542,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.542,0.544,0.19,0,0,0,28.9,180.1,-1.0,241.1,0.00,0,0.2,-0.5
0.60,fly,69.61,9.89,0.525,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.525,0.526,0.66,0,0,0,28.9,180.1,-1.0,241.1,0.00,0,-0.1,-0.1
0.70,fly,69.82,9.68,0.474,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,0.0,0.00,0.474,0.476,1.70,0,0,0,28.9,180.1,-1.0,241.1,0.00,0,-0.7,-0.0
0.80,fly,70.12,9.38,0.415,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,-0.1,0.0,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.415,0.418,2.80,0,26,0,28.9,180.0,-1.0,241.1,0.00,0,-0.5,0.0
0.90,fly,70.51,8.99,0.361,1,2246.7,2810.4,0.0,0.0,0.00,0.00,241,241,-1,0.0,0.0,-0.1,0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,98,-1,0,0,0.0,0.00,0.361,0.367,3.71,0,26,0,28.9,179.9,-1.0,241.1,0.00,0,-0.5,0.0
