t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,96.50,253.50,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,180.0,0.0,180.0,90.0,0.00,0,0.0,0.0
0.10,climb,96.50,253.50,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,5,0.0,0.09,1.000,1.000,0.00,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.0,-0.0
0.20,climb,96.50,253.50,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,8,0.0,0.15,1.000,1.000,0.00,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.0,-0.0
0.30,climb,96.50,253.50,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,11,0.0,0.21,1.000,1.000,0.00,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.0,0.0
0.40,climb,96.53,253.47,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-1,-1,1,13,1.8,0.27,1.000,1.000,0.43,0,0,0,180.0,360.0,183.1,90.0,0.00,0,-0.3,0.1
0.50,climb,96.70,253.30,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,16,1.8,0.29,1.000,1.000,1.24,0,0,0,180.0,360.0,183.1,90.0,0.00,0,-0.3,0.1
0.60,climb,97.09,252.91,1.000,1,1892.5,365.5,2336.0,-3757.0,0.00,0.00,89,89,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,11.2,0.28,1.000,1.000,3.28,0,0,0,180.0,360.0,183.1,90.0,0.00,0,-1.0,0.4
0.70,climb,97.79,252.21,1.000,1,1892.5,365.5,2336.0,-3757.0,0.09,-0.01,89,89,-1,0.0,0.0,-0.2,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,19.6,0.23,1.000,1.000,6.18,0,0,0,180.0,360.0,183.1,90.0,0.00,0,-0.7,0.4
0.80,climb,98.81,251.19,1.000,1,1892.5,365.5,2336.0,-3757.0,0.13,-0.04,90,93,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.01,0.00,0.00,0.00,0.00,0.09,-0.01,100,-1,1,25,28.2,0.10,1.000,1.000,9.36,0,26,0,175.6,359.9,181.3,94.4,0.00,0,-0.1,-0.0
0.90,climb,100.14,249.86,1.000,1,1892.5,365.5,2336.0,-3757.0,0.13,-0.04,90,93,-1,0.0,0.0,-0.2,-0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,0.13,-0.04,100,-1,1,27,28.2,-0.02,1.000,1.000,12.51,0,26,0,175.6,359.9,181.3,94.4,0.00,0,-0.1,-0.0
1.00,climb,102.23,247.77,1.000,1,1892.6,365.5,2336.0,-3757.0,0.26,-0.10,91,93,-1,0.0,0.0,-0.2,-0.1,0.01,0.01,0.00,0.00,0.00,0.00,0.17,-0.07,100,-1,1,30,39.5,-0.11,1.000,1.000,15.62,0,26,0,175.6,359.9,181.3,94.4,0.00,0,0.9,-1.2
1.10,climb,103.72,246.28,1.000,1,1892.6,365.5,2335.9,-3757.0,0.26,-0.11,91,93,-1,0.0,0.0,-0.1,0.0,0.02,0.01,0.00,0.00,0.00,0.00,0.26,-0.10,100,-1,1,32,40.6,-0.14,1.000,1.000,18.71,0,26,0,175.6,359.9,181.3,94.4,0.00,0,0.9,-1.4
1.20,climb,105.97,244.03,1.000,1,1892.6,365.5,2335.9,-3757.0,0.26,-0.11,94,108,-1,0.0,0.0,-0.0,0.2,0.02,0.01,0.00,0.00,0.00,0.00,0.26,-0.13,100,-1,1,33,40.6,-0.16,1.000,1.000,21.77,0,26,0,160.9,0.2,179.5,109.1,0.00,0,0.9,-1.4
1.30,climb,108.52,241.48,1.000,1,1892.7,365.5,2335.9,-3757.0,0.26,-0.03,96,108,-1,0.0,0.0,-0.0,0.2,0.01,-0.00,0.00,0.00,0.00,0.00,0.25,-0.10,100,-1,1,34,33.7,-0.10,1.000,1.000,24.80,0,26,0,160.9,0.2,179.5,109.1,0.00,0,-0.5,0.1
1.40,climb,111.38,238.62,1.000,1,1892.7,365.5,2335.8,-3757.0,0.18,0.02,98,108,-1,0.0,0.0,-0.1,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,0.26,-0.07,100,-1,1,35,27.3,0.02,1.000,1.000,27.79,0,26,0,160.9,0.2,179.5,109.1,0.00,0,-1.0,1.0
1.50,climb,114.53,235.47,1.000,1,1892.7,365.5,2335.8,-3757.0,0.18,0.02,99,108,-1,0.0,0.0,-0.2,0.1,-0.02,-0.02,0.00,0.00,0.00,0.00,0.18,-0.01,100,-1,1,36,27.3,0.18,1.000,1.000,30.76,0,26,0,160.9,0.2,179.5,109.1,0.00,0,-1.0,1.0
1.60,climb,117.98,232.02,1.000,1,1892.7,365.5,2335.8,-3757.0,0.18,0.08,102,120,-1,0.0,0.0,-0.3,-0.2,-0.04,-0.02,0.00,0.00,0.00,0.00,0.19,0.04,100,-1,1,36,21.5,0.29,1.000,1.000,33.69,0,26,0,149.3,0.0,180.0,120.7,0.00,0,-0.9,2.1
1.70,climb,121.71,228.29,1.000,1,1892.7,365.5,2335.8,-3757.0,0.26,0.11,105,120,-1,0.0,0.0,-0.4,-0.5,-0.05,-0.02,0.00,0.00,0.00,0.00,0.28,0.04,100,-1,1,37,18.7,0.37,1.000,1.000,36.59,0,26,0,149.3,0.0,180.0,120.7,0.00,0,-1.1,3.2
1.80,climb,125.74,224.26,1.000,1,1892.8,365.5,2335.8,-3757.0,0.40,0.08,107,120,-1,0.0,0.0,-0.5,-0.8,-0.06,-0.02,0.00,0.00,0.00,0.00,0.28,0.03,100,-1,1,37,23.4,0.37,1.000,1.000,39.47,0,26,0,149.3,0.0,180.0,120.7,0.00,0,-0.8,2.7
1.90,climb,130.04,219.96,1.000,1,1892.8,365.5,2335.7,-3757.0,0.40,0.08,109,120,-1,0.0,0.0,-0.5,-1.1,-0.05,-0.01,0.00,0.00,0.00,0.00,0.40,-0.06,100,-1,1,38,23.4,0.30,1.000,1.000,42.31,0,26,0,149.3,0.0,180.0,120.7,0.00,0,-0.8,2.7
2.00,climb,134.62,215.38,1.000,1,1892.8,365.5,2335.7,-3757.0,0.53,-0.01,112,129,-1,0.0,0.0,-0.5,-1.1,-0.02,-0.01,0.00,0.00,0.00,0.00,0.48,-0.21,100,-1,1,38,31.5,0.14,1.000,1.000,45.11,0,26,0,139.7,359.3,180.8,130.3,0.00,0,-0.7,0.9
2.10,climb,139.48,210.52,0.835,1,1892.9,365.5,2335.6,-3757.0,0.70,-0.12,115,129,-1,0.0,0.0,-0.5,-1.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.59,-0.40,100,-1,0,39,41.2,-0.05,0.835,0.842,47.88,0,26,0,139.7,359.3,180.8,130.3,0.00,0,-0.7,-1.5
2.20,climb,144.60,205.40,0.676,1,1893.1,365.4,2335.5,-3757.0,0.97,-0.24,117,129,-1,0.0,0.0,-0.4,-0.6,0.05,0.00,0.00,0.00,0.00,0.00,0.69,-0.58,100,-1,0,40,55.3,-0.21,0.678,0.699,50.63,0,26,0,139.7,359.3,180.8,130.3,0.00,0,-0.2,-5.5
2.30,climb,149.94,200.06,0.525,1,1893.1,365.4,2335.4,-3756.9,0.97,-0.24,119,129,-1,0.0,0.0,-0.4,-0.1,0.08,-0.00,0.00,0.00,0.00,0.00,0.73,-0.68,100,-1,0,41,55.3,-0.31,0.528,0.561,53.03,0,26,0,139.7,359.3,180.8,130.3,0.00,0,-0.2,-5.5
2.40,climb,155.42,194.58,0.411,1,1893.2,365.4,2335.3,-3756.9,1.05,-0.24,124,150,-1,0.0,0.0,-0.5,0.4,0.08,-0.01,0.00,0.00,0.00,0.00,0.75,-0.78,100,-1,0,39,55.6,-0.33,0.413,0.450,54.59,0,26,0,119.1,1.3,179.3,150.9,0.00,0,-0.3,-5.7
2.50,climb,160.98,189.02,0.325,1,1893.3,365.4,2335.2,-3756.9,0.97,-0.19,128,150,-1,0.0,0.0,-0.6,0.7,0.05,-0.02,0.00,0.00,0.00,0.00,0.65,-0.74,100,-1,0,38,52.0,-0.28,0.327,0.355,55.48,0,26,0,119.1,1.3,179.3,150.9,0.00,0,-0.5,-3.9
2.60,climb,166.55,183.45,0.267,1,1893.5,365.4,2335.1,-3756.9,0.79,-0.05,131,150,-1,0.0,0.0,-0.7,0.7,0.01,-0.02,0.00,0.00,0.00,0.00,0.59,-0.66,100,-1,0,38,40.0,-0.17,0.267,0.283,55.77,0,26,0,119.1,1.3,179.3,150.9,0.00,0,-0.5,0.7
2.70,climb,172.10,177.90,0.230,1,1893.5,365.4,2335.0,-3756.9,0.79,-0.05,134,150,-1,0.0,0.0,-0.8,0.6,-0.02,-0.02,0.00,0.00,0.00,0.00,0.53,-0.59,100,-1,0,38,40.0,-0.05,0.230,0.247,55.59,0,26,0,119.1,1.3,179.3,150.9,0.00,0,-0.5,0.7
