t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav3,nav2,trihdg,trires,aimq,wx,wz
0.00,climb,96.50,253.50,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,2,0.0,0.03,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,-0.0
0.10,climb,96.50,253.50,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,4,0.0,0.09,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,-0.0
0.20,climb,96.50,253.50,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,7,0.0,0.15,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,0.0,-0.0
0.30,climb,96.50,253.50,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,10,0.0,0.21,1.000,1.000,0.00,0,0,0,180.0,0.0,0.0,90.0,0.00,0,-0.0,0.0
0.40,climb,96.50,253.50,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,13,0.0,0.27,1.000,1.000,0.00,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.0,0.0
0.50,climb,96.64,253.36,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.0,-0.0,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-1,-1,1,16,3.5,0.33,1.000,1.000,0.43,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.3,0.1
0.60,climb,96.81,253.19,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.1,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,19,9.7,0.32,1.000,1.000,2.00,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.8,0.3
0.70,climb,97.38,252.62,1.000,1,1892.5,365.5,2348.0,-3531.0,0.00,0.00,89,89,-1,0.0,0.0,-0.1,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,1,22,9.7,0.26,1.000,1.000,4.90,0,0,0,180.0,0.0,180.0,90.0,0.00,0,-0.8,0.3
0.80,climb,98.27,251.73,1.000,1,1892.5,365.5,2348.0,-3531.0,0.04,0.00,90,93,-1,0.0,0.0,-0.3,-0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,91,-1,1,25,29.7,0.11,1.000,1.000,8.10,0,26,0,176.1,359.9,181.4,93.9,0.00,0,-1.7,0.6
0.90,climb,99.48,250.52,1.000,1,1892.5,365.5,2348.0,-3531.0,0.09,-0.02,90,93,-1,0.0,0.0,-0.4,-0.2,-0.02,-0.03,0.00,0.00,0.00,0.00,0.04,-0.00,91,-1,1,27,38.4,-0.05,1.000,1.000,11.26,0,26,0,176.1,359.9,181.4,93.9,0.00,0,-1.4,0.6
1.00,climb,101.00,249.00,1.000,1,1892.5,365.5,2348.0,-3531.0,0.18,-0.04,91,93,-1,0.0,0.0,-0.6,-0.3,-0.02,-0.02,0.00,0.00,0.00,0.00,0.09,-0.02,91,-1,1,30,43.5,-0.17,1.000,1.000,14.38,0,26,0,176.1,359.9,181.4,93.9,0.00,0,-0.6,0.1
1.10,climb,102.82,247.18,1.000,1,1892.5,365.5,2348.0,-3531.0,0.18,-0.04,91,93,-1,0.0,0.0,-0.6,-0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.18,-0.05,91,-1,1,33,43.5,-0.22,1.000,1.000,17.48,0,26,0,176.1,359.9,181.4,93.9,0.00,0,-0.6,0.1
